invoice_line_no,date,store_id,item_id,sale_bottles,sale_liters,sale_dollars,state_bottle_cost,state_bottle_retail,cogs,gross_margin,margin_pct,is_return,has_cost
INV-202583,2026-03-19,2633,35918,3,5.25,40.47,8.99,13.49,26.97,13.5,0.3335804299481097,False,True
INV-202584,2026-02-04,3385,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-202585,2026-06-30,2648,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-202586,2026-07-09,5102,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-202587,2026-04-05,2501,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202588,2026-04-09,2190,26827,13,9.75,243.75,12.5,18.75,162.5,81.25,0.3333333333333333,False,True
INV-202589,2026-07-06,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-202590,2026-04-18,2190,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-202591,2026-04-04,3385,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-202592,2026-05-26,3385,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-202593,2026-03-05,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202594,2026-03-21,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202595,2026-03-26,2648,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202596,2026-05-12,2648,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-202597,2026-05-19,2648,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-202598,2026-03-04,2190,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-202599,2026-03-30,5102,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-202600,2026-02-09,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202601,2026-05-24,2501,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202602,2026-03-02,2648,11788,5,8.75,73.15,9.75,14.63,48.75,24.400000000000006,0.3335611756664389,False,True
INV-202603,2026-02-10,2648,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-202604,2026-02-23,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202605,2026-07-09,2190,36308,7,7.0,47.25,4.5,6.75,31.5,15.75,0.3333333333333333,False,True
INV-202606,2026-06-02,2501,43336,11,8.25,136.18,8.25,12.38,90.75,45.43000000000001,0.3336025848142165,False,True
INV-202607,2026-03-31,2648,26827,9,6.75,168.75,12.5,18.75,112.5,56.25,0.3333333333333333,False,True
INV-202608,2026-02-15,2190,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-202609,2026-06-15,2501,19067,15,11.25,404.85,17.99,26.99,269.84999999999997,135.00000000000006,0.33345683586513536,False,True
INV-202610,2026-02-23,2190,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-202611,2026-05-19,2648,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-202612,2026-04-16,4829,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202613,2026-07-08,3385,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202614,2026-05-20,3385,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-202615,2026-02-26,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-202616,2026-03-24,4829,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202617,2026-02-09,2648,43336,6,4.5,74.28,8.25,12.38,49.5,24.78,0.3336025848142165,False,True
INV-202618,2026-07-03,5102,64866,9,6.75,337.41,24.99,37.49,224.91,112.50000000000003,0.3334222459322487,False,True
INV-202619,2026-06-19,2190,11788,4,7.0,58.52,9.75,14.63,39.0,19.520000000000003,0.33356117566643884,False,True
INV-202620,2026-02-20,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202621,2026-06-15,2648,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202622,2026-06-20,2190,77779,8,3.0,96.8,11.0,12.1,88.0,8.799999999999997,0.09090909090909088,False,True
INV-202623,2026-04-15,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202624,2026-04-30,2190,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202625,2026-07-08,2190,11788,5,8.75,73.15,9.75,14.63,48.75,24.400000000000006,0.3335611756664389,False,True
INV-202626,2026-03-09,4829,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-202627,2026-07-07,2648,36308,11,11.0,74.25,4.5,6.75,49.5,24.75,0.3333333333333333,False,True
INV-202628,2026-06-12,2633,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-202629,2026-06-28,5102,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-202630,2026-06-15,2501,26827,5,3.75,93.75,12.5,18.75,62.5,31.25,0.3333333333333333,False,True
INV-202631,2026-06-18,2648,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-202632,2026-04-13,2501,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202633,2026-06-03,2648,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202634,2026-07-15,4829,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-202635,2026-02-06,2648,11788,10,17.5,146.3,9.75,14.63,97.5,48.80000000000001,0.3335611756664389,False,True
INV-202636,2026-06-06,2633,77779,5,1.88,60.5,11.0,12.1,55.0,5.5,0.09090909090909091,False,True
INV-202637,2026-04-17,4829,36308,20,20.0,135.0,4.5,6.75,90.0,45.0,0.3333333333333333,False,True
INV-202638,2026-05-08,2190,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-202639,2026-07-21,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202640,2026-02-14,2633,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-202641,2026-02-04,2648,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-202642,2026-07-14,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202643,2026-03-06,3385,77779,4,1.5,48.4,11.0,12.1,44.0,4.399999999999999,0.09090909090909088,False,True
INV-202644,2026-05-20,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202645,2026-03-30,2633,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202646,2026-02-17,2648,43336,5,3.75,61.9,8.25,12.38,41.25,20.65,0.33360258481421645,False,True
INV-202647,2026-04-08,2190,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202648,2026-05-01,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-202649,2026-04-01,3385,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202650,2026-04-25,2633,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202651,2026-05-09,5102,36308,22,22.0,148.5,4.5,6.75,99.0,49.5,0.3333333333333333,False,True
INV-202652,2026-03-18,4829,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-202653,2026-06-20,2501,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-202654,2026-06-28,2190,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202655,2026-02-15,4829,35918,2,3.5,26.98,,13.49,,,,False,False
INV-202656,2026-03-03,2648,64866,9,6.75,337.41,24.99,37.49,224.91,112.50000000000003,0.3334222459322487,False,True
INV-202657,2026-04-20,4829,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-202658,2026-05-09,4829,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202659,2026-02-15,2190,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202660,2026-06-08,2501,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202661,2026-06-25,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202662,2026-07-05,2190,35918,11,19.25,148.39,8.99,13.49,98.89,49.499999999999986,0.33358042994810966,False,True
INV-202663,2026-06-07,4829,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-202664,2026-07-18,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202665,2026-06-25,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202666,2026-05-01,2633,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202667,2026-06-23,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202668,2026-06-16,2190,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202669,2026-01-30,3385,35918,12,21.0,161.88,8.99,13.49,107.88,54.0,0.3335804299481097,False,True
INV-202670,2026-02-05,2633,19067,13,9.75,350.87,17.99,26.99,233.86999999999998,117.00000000000003,0.3334568358651353,False,True
INV-202671,2026-06-12,2190,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202672,2026-03-17,2633,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-202673,2026-07-08,2633,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202674,2026-07-10,2501,19067,5,3.75,134.95,17.99,26.99,89.94999999999999,45.0,0.33345683586513525,False,True
INV-202675,2026-02-10,2633,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202676,2026-02-15,3385,43336,6,4.5,74.28,,12.38,,,,False,False
INV-202677,2026-06-17,5102,19067,6,4.5,161.94,17.99,26.99,107.94,54.0,0.33345683586513525,False,True
INV-202678,2026-07-15,2501,77779,18,6.75,217.8,11.0,12.1,198.0,19.80000000000001,0.09090909090909095,False,True
INV-202679,2026-03-23,4829,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202680,2026-02-07,2648,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202681,2026-06-03,2501,19067,3,2.25,80.97,17.99,26.99,53.97,27.0,0.33345683586513525,False,True
INV-202682,2026-04-22,5102,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202683,2026-03-11,2633,77779,7,2.62,84.7,11.0,12.1,77.0,7.700000000000003,0.09090909090909094,False,True
INV-202684,2026-04-30,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202685,2026-04-14,3385,35918,-1,-1.75,-13.49,8.99,13.49,-8.99,-4.5,0.3335804299481097,True,True
INV-202686,2026-07-11,4829,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-202687,2026-07-08,2633,19067,6,4.5,161.94,17.99,26.99,107.94,54.0,0.33345683586513525,False,True
INV-202688,2026-05-25,3385,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202689,2026-07-23,5102,64866,7,5.25,262.43,24.99,37.49,174.92999999999998,87.50000000000003,0.3334222459322487,False,True
INV-202690,2026-04-27,2501,19067,14,10.5,377.86,17.99,26.99,251.85999999999999,126.00000000000003,0.3334568358651353,False,True
INV-202691,2026-05-17,2501,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202692,2026-05-13,4829,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-202693,2026-05-09,2501,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202694,2026-03-29,5102,11788,7,12.25,102.41,9.75,14.63,68.25,34.16,0.3335611756664388,False,True
INV-202695,2026-05-25,2648,43336,-1,-0.75,-12.38,8.25,12.38,-8.25,-4.130000000000001,0.3336025848142165,True,True
INV-202696,2026-07-28,3385,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-202697,2026-06-14,2633,35918,4,7.0,53.96,8.99,13.49,35.96,18.0,0.3335804299481097,False,True
INV-202698,2026-07-05,2501,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202699,2026-03-06,2633,64866,17,12.75,637.33,24.99,37.49,424.83,212.50000000000006,0.3334222459322487,False,True
INV-202700,2026-05-07,5102,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202701,2026-03-28,4829,26827,8,6.0,150.0,12.5,18.75,100.0,50.0,0.3333333333333333,False,True
INV-202702,2026-07-24,5102,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202703,2026-06-09,5102,36308,8,8.0,54.0,4.5,6.75,36.0,18.0,0.3333333333333333,False,True
INV-202704,2026-04-14,2501,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202705,2026-05-15,2190,11788,2,3.5,29.26,9.75,14.63,19.5,9.760000000000002,0.33356117566643884,False,True
INV-202706,2026-02-16,3385,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202707,2026-02-10,2633,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-202708,2026-02-17,2501,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202709,2026-04-05,3385,64866,11,8.25,412.39,24.99,37.49,274.89,137.5,0.3334222459322486,False,True
INV-202710,2026-04-27,2501,36308,8,8.0,54.0,4.5,6.75,36.0,18.0,0.3333333333333333,False,True
INV-202711,2026-05-11,5102,64866,4,3.0,149.96,24.99,37.49,99.96,50.000000000000014,0.3334222459322487,False,True
INV-202712,2026-07-25,2648,35918,15,26.25,202.35,8.99,13.49,134.85,67.5,0.3335804299481097,False,True
INV-202713,2026-04-17,4829,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202714,2026-04-20,4829,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-202715,2026-07-04,2190,19067,2,1.5,53.98,17.99,26.99,35.98,18.0,0.33345683586513525,False,True
INV-202716,2026-06-03,3385,36308,7,7.0,47.25,4.5,6.75,31.5,15.75,0.3333333333333333,False,True
INV-202717,2026-04-25,2648,77779,22,8.25,266.2,11.0,12.1,242.0,24.19999999999999,0.09090909090909087,False,True
INV-202718,2026-05-07,5102,43336,8,6.0,99.04,8.25,12.38,66.0,33.040000000000006,0.3336025848142165,False,True
INV-202719,2026-03-08,2501,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-202720,2026-04-08,3385,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-202721,2026-02-14,2648,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202722,2026-05-04,2633,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202723,2026-03-31,2633,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202724,2026-03-11,2190,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-202725,2026-06-10,4829,26827,6,4.5,112.5,12.5,18.75,75.0,37.5,0.3333333333333333,False,True
INV-202726,2026-02-25,2633,64866,3,2.25,112.47,24.99,37.49,74.97,37.5,0.3334222459322486,False,True
INV-202727,2026-06-29,2501,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-202728,2026-03-30,2190,77779,13,4.88,157.3,11.0,12.1,143.0,14.300000000000011,0.09090909090909098,False,True
INV-202729,2026-04-16,3385,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202730,2026-02-18,2190,43336,5,3.75,61.9,8.25,12.38,41.25,20.65,0.33360258481421645,False,True
INV-202731,2026-05-06,2190,26827,4,3.0,75.0,12.5,18.75,50.0,25.0,0.3333333333333333,False,True
INV-202732,2026-06-09,2190,19067,1,0.75,26.99,17.99,26.99,17.99,9.0,0.33345683586513525,False,True
INV-202733,2026-04-28,2190,64866,9,6.75,337.41,24.99,37.49,224.91,112.50000000000003,0.3334222459322487,False,True
INV-202734,2026-04-29,4829,36308,6,6.0,40.5,4.5,6.75,27.0,13.5,0.3333333333333333,False,True
INV-202735,2026-04-01,2633,36308,3,3.0,20.25,4.5,6.75,13.5,6.75,0.3333333333333333,False,True
INV-202736,2026-03-02,2648,35918,5,8.75,67.45,8.99,13.49,44.95,22.5,0.3335804299481097,False,True
INV-202737,2026-06-09,2633,77779,5,1.88,60.5,11.0,12.1,55.0,5.5,0.09090909090909091,False,True
INV-202738,2026-07-15,5102,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-202739,2026-07-28,2501,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202740,2026-03-04,2648,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-202741,2026-01-30,4829,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202742,2026-06-25,2648,11788,3,5.25,43.89,9.75,14.63,29.25,14.64,0.33356117566643884,False,True
INV-202743,2026-06-19,2501,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-202744,2026-06-15,2190,36308,7,7.0,47.25,4.5,6.75,31.5,15.75,0.3333333333333333,False,True
INV-202745,2026-04-08,3385,64866,-2,-1.5,-74.98,24.99,37.49,-49.98,-25.000000000000007,0.3334222459322487,True,True
INV-202746,2026-07-27,2190,35918,8,14.0,107.92,8.99,13.49,71.92,36.0,0.3335804299481097,False,True
INV-202747,2026-02-16,2190,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202748,2026-07-27,2190,26827,2,1.5,37.5,12.5,18.75,25.0,12.5,0.3333333333333333,False,True
INV-202749,2026-04-03,2190,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-202750,2026-03-26,3385,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202751,2026-07-17,2190,26827,10,7.5,187.5,12.5,18.75,125.0,62.5,0.3333333333333333,False,True
INV-202752,2026-06-01,4829,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202753,2026-05-16,5102,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-202754,2026-06-25,3385,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202755,2026-06-25,4829,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202756,2026-06-24,5102,26827,1,0.75,18.75,12.5,18.75,12.5,6.25,0.3333333333333333,False,True
INV-202757,2026-04-13,2633,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202758,2026-06-08,2501,36308,4,4.0,27.0,4.5,6.75,18.0,9.0,0.3333333333333333,False,True
INV-202759,2026-06-25,2501,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202760,2026-02-07,5102,26827,3,2.25,56.25,12.5,18.75,37.5,18.75,0.3333333333333333,False,True
INV-202761,2026-02-01,2633,43336,1,0.75,12.38,8.25,12.38,8.25,4.130000000000001,0.3336025848142165,False,True
INV-202762,2026-03-17,5102,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-202763,2026-06-01,5102,77779,36,13.5,435.6,11.0,12.1,396.0,39.60000000000002,0.09090909090909095,False,True
INV-202764,2026-02-01,2501,35918,1,1.75,13.49,8.99,13.49,8.99,4.5,0.3335804299481097,False,True
INV-202765,2026-02-01,2190,64866,1,0.75,37.49,24.99,37.49,24.99,12.500000000000004,0.3334222459322487,False,True
INV-202766,2026-07-13,3385,64866,5,3.75,187.45,24.99,37.49,124.94999999999999,62.5,0.3334222459322486,False,True
INV-202767,2026-07-16,5102,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202768,2026-05-05,5102,77779,5,1.88,60.5,11.0,12.1,55.0,5.5,0.09090909090909091,False,True
INV-202769,2026-02-14,5102,77779,2,0.75,24.2,11.0,12.1,22.0,2.1999999999999993,0.09090909090909088,False,True
INV-202770,2026-02-19,2648,19067,20,15.0,539.8,,26.99,,,,False,False
INV-202771,2026-04-26,3385,36308,2,2.0,13.5,4.5,6.75,9.0,4.5,0.3333333333333333,False,True
INV-202772,2026-02-14,5102,43336,15,11.25,185.7,8.25,12.38,123.75,61.94999999999999,0.33360258481421645,False,True
INV-202773,2026-03-11,5102,43336,13,9.75,160.94,8.25,12.38,107.25,53.69,0.33360258481421645,False,True
INV-202774,2026-06-29,4829,19067,8,6.0,215.92,17.99,26.99,143.92,72.0,0.33345683586513525,False,True
INV-202775,2026-07-18,4829,77779,1,0.38,12.1,11.0,12.1,11.0,1.0999999999999996,0.09090909090909088,False,True
INV-202776,2026-07-05,4829,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202777,2026-03-04,2648,36308,14,14.0,94.5,4.5,6.75,63.0,31.5,0.3333333333333333,False,True
INV-202778,2026-03-09,2190,35918,2,3.5,26.98,8.99,13.49,17.98,9.0,0.3335804299481097,False,True
INV-202779,2026-07-19,2501,11788,6,10.5,87.78,9.75,14.63,58.5,29.28,0.33356117566643884,False,True
INV-202780,2026-02-03,2648,36308,1,1.0,6.75,4.5,6.75,4.5,2.25,0.3333333333333333,False,True
INV-202781,2026-05-09,2633,19067,-1,-0.75,-26.99,17.99,26.99,-17.99,-9.0,0.33345683586513525,True,True
INV-202782,2026-02-25,3385,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
INV-202783,2026-03-03,2501,77779,3,1.12,36.3,11.0,12.1,33.0,3.299999999999997,0.09090909090909084,False,True
INV-202784,2026-03-24,3385,64866,2,1.5,74.98,24.99,37.49,49.98,25.000000000000007,0.3334222459322487,False,True
INV-202785,2026-03-12,2648,11788,1,1.75,14.63,9.75,14.63,9.75,4.880000000000001,0.33356117566643884,False,True
